dataset_id,language,category,source_type,valid,difficulty,labels,text,notes
rust_project_cli_v2,Rust,project_cli,synthetic,True,core,"[""project_training"", ""rust"", ""project_cli"", ""llm_learning""]","fn main() {
    let values = [12, 18, 21, 9, 31];
    let total: i32 = values.iter().sum();
    println!(""Total: {}"", total);
    println!(""Average: {:.2}"", total as f64 / values.len() as f64);
}
",Rust project_cli v2 sample built for end-to-end LLM training and project generation.
rust_project_parser_v1,Rust,project_parser,organic,True,core,"[""project_training"", ""rust"", ""project_parser"", ""llm_learning""]","fn main() {
    let raw = [""1"", ""2"", """", ""NA"", ""7""];
    let count = raw.iter().filter(|v| !v.is_empty() && *v != ""NA"").count();
    println!(""{}"", count);
}
",Rust project_parser v1 sample built for end-to-end LLM training and project generation.
rust_project_parser_v2,Rust,project_parser,organic,True,core,"[""project_training"", ""rust"", ""project_parser"", ""llm_learning""]","fn main() {
    let raw = [""1"", ""2"", """", ""NA"", ""7""];
    let count = raw.iter().filter(|v| !v.is_empty() && *v != ""NA"").count();
    println!(""{}"", count);
}
",Rust project_parser v2 sample built for end-to-end LLM training and project generation.
rust_project_data_pipeline_v1,Rust,project_data_pipeline,organic,True,core,"[""project_training"", ""rust"", ""project_data_pipeline"", ""llm_learning""]","fn main() {
    let raw = [""1"", ""2"", """", ""NA"", ""7""];
    let clean: Vec<i32> = raw.iter().filter_map(|v| {
        if !v.is_empty() && *v != ""NA"" { Some(v.parse::<i32>().unwrap()) } else { None }
    }).collect();
    println!(""{:?}"", clean);
}
",Rust project_data_pipeline v1 sample built for end-to-end LLM training and project generation.
rust_project_data_pipeline_v2,Rust,project_data_pipeline,organic,True,core,"[""project_training"", ""rust"", ""project_data_pipeline"", ""llm_learning""]","fn main() {
    let raw = [""1"", ""2"", """", ""NA"", ""7""];
    let clean: Vec<i32> = raw.iter().filter_map(|v| {
        if !v.is_empty() && *v != ""NA"" { Some(v.parse::<i32>().unwrap()) } else { None }
    }).collect();
    println!(""{:?}"", clean);
}
",Rust project_data_pipeline v2 sample built for end-to-end LLM training and project generation.
rust_project_api_v1,Rust,project_api,synthetic,True,core,"[""project_training"", ""rust"", ""project_api"", ""llm_learning""]","fn main() { println!(""API ready""); }
",Rust project_api v1 sample built for end-to-end LLM training and project generation.
rust_project_api_v2,Rust,project_api,synthetic,True,core,"[""project_training"", ""rust"", ""project_api"", ""llm_learning""]","fn main() { println!(""API ready""); }
",Rust project_api v2 sample built for end-to-end LLM training and project generation.
rust_project_http_service_v1,Rust,project_http_service,synthetic,True,core,"[""project_training"", ""rust"", ""project_http_service"", ""llm_learning""]","fn main() { println!(""HTTP service stub""); }
",Rust project_http_service v1 sample built for end-to-end LLM training and project generation.
rust_project_http_service_v2,Rust,project_http_service,synthetic,True,core,"[""project_training"", ""rust"", ""project_http_service"", ""llm_learning""]","fn main() { println!(""HTTP service stub""); }
",Rust project_http_service v2 sample built for end-to-end LLM training and project generation.
rust_project_file_system_v1,Rust,project_file_system,organic,True,core,"[""project_training"", ""rust"", ""project_file_system"", ""llm_learning""]","fn main() { println!(""File system example""); }
",Rust project_file_system v1 sample built for end-to-end LLM training and project generation.
rust_project_file_system_v2,Rust,project_file_system,organic,True,core,"[""project_training"", ""rust"", ""project_file_system"", ""llm_learning""]","fn main() { println!(""File system example""); }
",Rust project_file_system v2 sample built for end-to-end LLM training and project generation.
rust_project_database_v1,Rust,project_database,organic,True,core,"[""project_training"", ""rust"", ""project_database"", ""llm_learning""]","fn main() { println!(""Database example""); }
",Rust project_database v1 sample built for end-to-end LLM training and project generation.
rust_project_database_v2,Rust,project_database,organic,True,core,"[""project_training"", ""rust"", ""project_database"", ""llm_learning""]","fn main() { println!(""Database example""); }
",Rust project_database v2 sample built for end-to-end LLM training and project generation.
rust_project_scheduler_v1,Rust,project_scheduler,synthetic,True,core,"[""project_training"", ""rust"", ""project_scheduler"", ""llm_learning""]","fn main() { println!(""Scheduler example""); }
",Rust project_scheduler v1 sample built for end-to-end LLM training and project generation.
rust_project_scheduler_v2,Rust,project_scheduler,synthetic,True,core,"[""project_training"", ""rust"", ""project_scheduler"", ""llm_learning""]","fn main() { println!(""Scheduler example""); }
",Rust project_scheduler v2 sample built for end-to-end LLM training and project generation.
rust_memory_v1,Rust,memory,synthetic,True,low_level,"[""project_training"", ""rust"", ""memory"", ""llm_learning""]","fn copy_bytes(dst: &mut [u8], src: &[u8]) { dst.copy_from_slice(src); }
",Rust memory v1 sample built for end-to-end LLM training and project generation.
rust_memory_v2,Rust,memory,synthetic,True,low_level,"[""project_training"", ""rust"", ""memory"", ""llm_learning""]","fn copy_bytes(dst: &mut [u8], src: &[u8]) { dst.copy_from_slice(src); }
",Rust memory v2 sample built for end-to-end LLM training and project generation.
rust_syscall_v1,Rust,syscall,synthetic,True,low_level,"[""project_training"", ""rust"", ""syscall"", ""llm_learning""]","use std::fs;
fn main() { fs::write(""/tmp/pid.txt"", std::process::id().to_string()).unwrap(); }
",Rust syscall v1 sample built for end-to-end LLM training and project generation.
rust_syscall_v2,Rust,syscall,synthetic,True,low_level,"[""project_training"", ""rust"", ""syscall"", ""llm_learning""]","use std::fs;
fn main() { fs::write(""/tmp/pid.txt"", std::process::id().to_string()).unwrap(); }
",Rust syscall v2 sample built for end-to-end LLM training and project generation.
rust_assembly_v1,Rust,assembly,synthetic,True,low_level,"[""project_training"", ""rust"", ""assembly"", ""llm_learning""]","section .text
    global main
main:
    mov eax, 0
    ret
",Rust assembly v1 sample built for end-to-end LLM training and project generation.
rust_assembly_v2,Rust,assembly,synthetic,True,low_level,"[""project_training"", ""rust"", ""assembly"", ""llm_learning""]","section .text
    global main
main:
    mov eax, 0
    ret
",Rust assembly v2 sample built for end-to-end LLM training and project generation.
rust_binary_v1,Rust,binary,synthetic,True,low_level,"[""project_training"", ""rust"", ""binary"", ""llm_learning""]",48 83 ec 08 48 89 5c 24 08 48 83 c4 08 c3,Rust binary v1 sample built for end-to-end LLM training and project generation.
rust_binary_v2,Rust,binary,synthetic,True,low_level,"[""project_training"", ""rust"", ""binary"", ""llm_learning""]",48 83 ec 08 48 89 5c 24 08 48 83 c4 08 c3,Rust binary v2 sample built for end-to-end LLM training and project generation.
rust_ml_preprocessor_v1,Rust,ml_preprocessor,organic,True,core,"[""project_training"", ""rust"", ""ml_preprocessor"", ""llm_learning""]","fn main() {
    let mut values = vec![10, 20, 30];
    values.iter_mut().for_each(|v| *v /= 10);
    println!(""{:?}"", values);
}
",Rust ml_preprocessor v1 sample built for end-to-end LLM training and project generation.
rust_ml_preprocessor_v2,Rust,ml_preprocessor,organic,True,core,"[""project_training"", ""rust"", ""ml_preprocessor"", ""llm_learning""]","fn main() {
    let mut values = vec![10, 20, 30];
    values.iter_mut().for_each(|v| *v /= 10);
    println!(""{:?}"", values);
}
",Rust ml_preprocessor v2 sample built for end-to-end LLM training and project generation.
rust_project_full_stack_v1,Rust,project_full_stack,synthetic,True,core,"[""project_training"", ""rust"", ""project_full_stack"", ""llm_learning""]","fn main() { println!(""Full stack app stub""); }
",Rust project_full_stack v1 sample built for end-to-end LLM training and project generation.
rust_project_full_stack_v2,Rust,project_full_stack,synthetic,True,core,"[""project_training"", ""rust"", ""project_full_stack"", ""llm_learning""]","fn main() { println!(""Full stack app stub""); }
",Rust project_full_stack v2 sample built for end-to-end LLM training and project generation.
rust_project_tooling_v1,Rust,project_tooling,synthetic,True,core,"[""project_training"", ""rust"", ""project_tooling"", ""llm_learning""]","fn main() { println!(""tooling stub""); }
",Rust project_tooling v1 sample built for end-to-end LLM training and project generation.
rust_project_tooling_v2,Rust,project_tooling,synthetic,True,core,"[""project_training"", ""rust"", ""project_tooling"", ""llm_learning""]","fn main() { println!(""tooling stub""); }
",Rust project_tooling v2 sample built for end-to-end LLM training and project generation.
typescript_project_cli_v1,TypeScript,project_cli,synthetic,True,core,"[""project_training"", ""typescript"", ""project_cli"", ""llm_learning""]","const values = [12, 18, 21, 9, 31];
const total = values.reduce((sum, value) => sum + value, 0);
console.log('Total:', total);
console.log('Average:', (total / values.length).toFixed(2));
",TypeScript project_cli v1 sample built for end-to-end LLM training and project generation.
typescript_project_cli_v2,TypeScript,project_cli,synthetic,True,core,"[""project_training"", ""typescript"", ""project_cli"", ""llm_learning""]","const values = [12, 18, 21, 9, 31];
const total = values.reduce((sum, value) => sum + value, 0);
console.log('Total:', total);
console.log('Average:', (total / values.length).toFixed(2));
",TypeScript project_cli v2 sample built for end-to-end LLM training and project generation.
typescript_project_parser_v1,TypeScript,project_parser,organic,True,core,"[""project_training"", ""typescript"", ""project_parser"", ""llm_learning""]","const fs = require('fs');
const lines = fs.readFileSync('input.csv', 'utf8').trim().split('
');
console.log(lines.length);
",TypeScript project_parser v1 sample built for end-to-end LLM training and project generation.
typescript_project_parser_v2,TypeScript,project_parser,organic,True,core,"[""project_training"", ""typescript"", ""project_parser"", ""llm_learning""]","const fs = require('fs');
const lines = fs.readFileSync('input.csv', 'utf8').trim().split('
');
console.log(lines.length);
",TypeScript project_parser v2 sample built for end-to-end LLM training and project generation.
typescript_project_data_pipeline_v1,TypeScript,project_data_pipeline,organic,True,core,"[""project_training"", ""typescript"", ""project_data_pipeline"", ""llm_learning""]","const raw = ['1', '2', '', 'NA', '7'];
const cleaned = raw.filter(v => v && v !== 'NA').map(Number);
console.log(cleaned);
",TypeScript project_data_pipeline v1 sample built for end-to-end LLM training and project generation.
typescript_project_data_pipeline_v2,TypeScript,project_data_pipeline,organic,True,core,"[""project_training"", ""typescript"", ""project_data_pipeline"", ""llm_learning""]","const raw = ['1', '2', '', 'NA', '7'];
const cleaned = raw.filter(v => v && v !== 'NA').map(Number);
console.log(cleaned);
",TypeScript project_data_pipeline v2 sample built for end-to-end LLM training and project generation.
typescript_project_api_v1,TypeScript,project_api,synthetic,True,core,"[""project_training"", ""typescript"", ""project_api"", ""llm_learning""]","import express from 'express';
const app = express();
app.get('/health', (_, res) => res.json({ status: 'ok' }));
app.listen(3000);
",TypeScript project_api v1 sample built for end-to-end LLM training and project generation.
typescript_project_api_v2,TypeScript,project_api,synthetic,True,core,"[""project_training"", ""typescript"", ""project_api"", ""llm_learning""]","import express from 'express';
const app = express();
app.get('/health', (_, res) => res.json({ status: 'ok' }));
app.listen(3000);
",TypeScript project_api v2 sample built for end-to-end LLM training and project generation.
typescript_project_http_service_v1,TypeScript,project_http_service,synthetic,True,core,"[""project_training"", ""typescript"", ""project_http_service"", ""llm_learning""]","import http from 'http';
http.createServer((_, res) => res.end(JSON.stringify({ ok: true }))).listen(8080);
",TypeScript project_http_service v1 sample built for end-to-end LLM training and project generation.
typescript_project_http_service_v2,TypeScript,project_http_service,synthetic,True,core,"[""project_training"", ""typescript"", ""project_http_service"", ""llm_learning""]","import http from 'http';
http.createServer((_, res) => res.end(JSON.stringify({ ok: true }))).listen(8080);
",TypeScript project_http_service v2 sample built for end-to-end LLM training and project generation.
typescript_project_file_system_v1,TypeScript,project_file_system,organic,True,core,"[""project_training"", ""typescript"", ""project_file_system"", ""llm_learning""]","import fs from 'fs';
for (const name of fs.readdirSync('.')) if (name.endsWith('.ts')) console.log(name);
",TypeScript project_file_system v1 sample built for end-to-end LLM training and project generation.
typescript_project_file_system_v2,TypeScript,project_file_system,organic,True,core,"[""project_training"", ""typescript"", ""project_file_system"", ""llm_learning""]","import fs from 'fs';
for (const name of fs.readdirSync('.')) if (name.endsWith('.ts')) console.log(name);
",TypeScript project_file_system v2 sample built for end-to-end LLM training and project generation.
typescript_project_database_v1,TypeScript,project_database,organic,True,core,"[""project_training"", ""typescript"", ""project_database"", ""llm_learning""]","import sqlite3 from 'sqlite3';
const db = new sqlite3.Database('app.db');
db.run('CREATE TABLE IF NOT EXISTS users (id INTEGER PRIMARY KEY, name TEXT)');
",TypeScript project_database v1 sample built for end-to-end LLM training and project generation.
typescript_project_database_v2,TypeScript,project_database,organic,True,core,"[""project_training"", ""typescript"", ""project_database"", ""llm_learning""]","import sqlite3 from 'sqlite3';
const db = new sqlite3.Database('app.db');
db.run('CREATE TABLE IF NOT EXISTS users (id INTEGER PRIMARY KEY, name TEXT)');
",TypeScript project_database v2 sample built for end-to-end LLM training and project generation.
typescript_project_scheduler_v1,TypeScript,project_scheduler,synthetic,True,core,"[""project_training"", ""typescript"", ""project_scheduler"", ""llm_learning""]","setInterval(() => console.log('tick'), 5000);
",TypeScript project_scheduler v1 sample built for end-to-end LLM training and project generation.
typescript_project_scheduler_v2,TypeScript,project_scheduler,synthetic,True,core,"[""project_training"", ""typescript"", ""project_scheduler"", ""llm_learning""]","setInterval(() => console.log('tick'), 5000);
",TypeScript project_scheduler v2 sample built for end-to-end LLM training and project generation.
typescript_memory_v1,TypeScript,memory,synthetic,True,low_level,"[""project_training"", ""typescript"", ""memory"", ""llm_learning""]","function cloneBuffer(src: Uint8Array): Uint8Array { return new Uint8Array(src); }
",TypeScript memory v1 sample built for end-to-end LLM training and project generation.
typescript_memory_v2,TypeScript,memory,synthetic,True,low_level,"[""project_training"", ""typescript"", ""memory"", ""llm_learning""]","function cloneBuffer(src: Uint8Array): Uint8Array { return new Uint8Array(src); }
",TypeScript memory v2 sample built for end-to-end LLM training and project generation.
typescript_syscall_v1,TypeScript,syscall,synthetic,True,low_level,"[""project_training"", ""typescript"", ""syscall"", ""llm_learning""]","import fs from 'fs';
fs.writeFileSync('/tmp/pid.txt', String(process.pid));
",TypeScript syscall v1 sample built for end-to-end LLM training and project generation.
typescript_syscall_v2,TypeScript,syscall,synthetic,True,low_level,"[""project_training"", ""typescript"", ""syscall"", ""llm_learning""]","import fs from 'fs';
fs.writeFileSync('/tmp/pid.txt', String(process.pid));
",TypeScript syscall v2 sample built for end-to-end LLM training and project generation.
typescript_assembly_v1,TypeScript,assembly,synthetic,True,low_level,"[""project_training"", ""typescript"", ""assembly"", ""llm_learning""]","section .text
    global _start
_start:
    xor eax, eax
    ret
",TypeScript assembly v1 sample built for end-to-end LLM training and project generation.
typescript_assembly_v2,TypeScript,assembly,synthetic,True,low_level,"[""project_training"", ""typescript"", ""assembly"", ""llm_learning""]","section .text
    global _start
_start:
    xor eax, eax
    ret
",TypeScript assembly v2 sample built for end-to-end LLM training and project generation.
typescript_binary_v1,TypeScript,binary,synthetic,True,low_level,"[""project_training"", ""typescript"", ""binary"", ""llm_learning""]",31 c0 c3 90 90 90 90,TypeScript binary v1 sample built for end-to-end LLM training and project generation.
typescript_binary_v2,TypeScript,binary,synthetic,True,low_level,"[""project_training"", ""typescript"", ""binary"", ""llm_learning""]",31 c0 c3 90 90 90 90,TypeScript binary v2 sample built for end-to-end LLM training and project generation.
typescript_ml_preprocessor_v1,TypeScript,ml_preprocessor,organic,True,core,"[""project_training"", ""typescript"", ""ml_preprocessor"", ""llm_learning""]","const normalize = (values: number[]) => values.map(v => v / Math.max(1, Math.max(...values)));
console.log(normalize([10, 20, 30]));
",TypeScript ml_preprocessor v1 sample built for end-to-end LLM training and project generation.
typescript_ml_preprocessor_v2,TypeScript,ml_preprocessor,organic,True,core,"[""project_training"", ""typescript"", ""ml_preprocessor"", ""llm_learning""]","const normalize = (values: number[]) => values.map(v => v / Math.max(1, Math.max(...values)));
console.log(normalize([10, 20, 30]));
",TypeScript ml_preprocessor v2 sample built for end-to-end LLM training and project generation.
typescript_project_full_stack_v1,TypeScript,project_full_stack,synthetic,True,core,"[""project_training"", ""typescript"", ""project_full_stack"", ""llm_learning""]","import express from 'express';
const app = express();
app.get('/', (_, res) => res.json({ status: 'ready' }));
app.listen(3000);
",TypeScript project_full_stack v1 sample built for end-to-end LLM training and project generation.
typescript_project_full_stack_v2,TypeScript,project_full_stack,synthetic,True,core,"[""project_training"", ""typescript"", ""project_full_stack"", ""llm_learning""]","import express from 'express';
const app = express();
app.get('/', (_, res) => res.json({ status: 'ready' }));
app.listen(3000);
",TypeScript project_full_stack v2 sample built for end-to-end LLM training and project generation.
typescript_project_tooling_v1,TypeScript,project_tooling,synthetic,True,core,"[""project_training"", ""typescript"", ""project_tooling"", ""llm_learning""]","const args = process.argv.slice(2);
console.log(args[0] || 'no argument');
",TypeScript project_tooling v1 sample built for end-to-end LLM training and project generation.
typescript_project_tooling_v2,TypeScript,project_tooling,synthetic,True,core,"[""project_training"", ""typescript"", ""project_tooling"", ""llm_learning""]","const args = process.argv.slice(2);
console.log(args[0] || 'no argument');
",TypeScript project_tooling v2 sample built for end-to-end LLM training and project generation.
php_project_cli_v1,PHP,project_cli,synthetic,True,core,"[""project_training"", ""php"", ""project_cli"", ""llm_learning""]","<?php
$values = [12, 18, 21, 9, 31];
$total = array_sum($values);
echo 'Total: ' . $total . PHP_EOL;
echo 'Average: ' . ($total / count($values)) . PHP_EOL;
",PHP project_cli v1 sample built for end-to-end LLM training and project generation.
php_project_cli_v2,PHP,project_cli,synthetic,True,core,"[""project_training"", ""php"", ""project_cli"", ""llm_learning""]","<?php
$values = [12, 18, 21, 9, 31];
$total = array_sum($values);
echo 'Total: ' . $total . PHP_EOL;
echo 'Average: ' . ($total / count($values)) . PHP_EOL;
",PHP project_cli v2 sample built for end-to-end LLM training and project generation.
php_project_parser_v1,PHP,project_parser,organic,True,core,"[""project_training"", ""php"", ""project_parser"", ""llm_learning""]","<?php
$lines = file('input.csv');
echo count($lines) . PHP_EOL;
",PHP project_parser v1 sample built for end-to-end LLM training and project generation.
php_project_parser_v2,PHP,project_parser,organic,True,core,"[""project_training"", ""php"", ""project_parser"", ""llm_learning""]","<?php
$lines = file('input.csv');
echo count($lines) . PHP_EOL;
",PHP project_parser v2 sample built for end-to-end LLM training and project generation.
php_project_data_pipeline_v1,PHP,project_data_pipeline,organic,True,core,"[""project_training"", ""php"", ""project_data_pipeline"", ""llm_learning""]","<?php
$raw = ['1', '2', '', 'NA', '7'];
$clean = array_filter($raw, fn($v) => $v !== '' && $v !== 'NA');
print_r(array_map('intval', $clean));
",PHP project_data_pipeline v1 sample built for end-to-end LLM training and project generation.
php_project_data_pipeline_v2,PHP,project_data_pipeline,organic,True,core,"[""project_training"", ""php"", ""project_data_pipeline"", ""llm_learning""]","<?php
$raw = ['1', '2', '', 'NA', '7'];
$clean = array_filter($raw, fn($v) => $v !== '' && $v !== 'NA');
print_r(array_map('intval', $clean));
",PHP project_data_pipeline v2 sample built for end-to-end LLM training and project generation.
php_project_api_v1,PHP,project_api,synthetic,True,core,"[""project_training"", ""php"", ""project_api"", ""llm_learning""]","<?php
header('Content-Type: application/json');
echo json_encode(['status' => 'ok']);
",PHP project_api v1 sample built for end-to-end LLM training and project generation.
php_project_api_v2,PHP,project_api,synthetic,True,core,"[""project_training"", ""php"", ""project_api"", ""llm_learning""]","<?php
header('Content-Type: application/json');
echo json_encode(['status' => 'ok']);
",PHP project_api v2 sample built for end-to-end LLM training and project generation.
php_project_http_service_v1,PHP,project_http_service,synthetic,True,core,"[""project_training"", ""php"", ""project_http_service"", ""llm_learning""]","<?php
header('Content-Type: application/json');
echo json_encode(['message' => 'pong']);
",PHP project_http_service v1 sample built for end-to-end LLM training and project generation.
php_project_http_service_v2,PHP,project_http_service,synthetic,True,core,"[""project_training"", ""php"", ""project_http_service"", ""llm_learning""]","<?php
header('Content-Type: application/json');
echo json_encode(['message' => 'pong']);
",PHP project_http_service v2 sample built for end-to-end LLM training and project generation.
php_project_file_system_v1,PHP,project_file_system,organic,True,core,"[""project_training"", ""php"", ""project_file_system"", ""llm_learning""]","<?php
foreach (scandir('.') as $entry) { if (str_ends_with($entry, '.php')) echo $entry . PHP_EOL; }
",PHP project_file_system v1 sample built for end-to-end LLM training and project generation.
php_project_file_system_v2,PHP,project_file_system,organic,True,core,"[""project_training"", ""php"", ""project_file_system"", ""llm_learning""]","<?php
foreach (scandir('.') as $entry) { if (str_ends_with($entry, '.php')) echo $entry . PHP_EOL; }
",PHP project_file_system v2 sample built for end-to-end LLM training and project generation.
php_project_database_v1,PHP,project_database,organic,True,core,"[""project_training"", ""php"", ""project_database"", ""llm_learning""]","<?php
$pdo = new PDO('sqlite:app.db');
$pdo->exec('CREATE TABLE IF NOT EXISTS users (id INTEGER PRIMARY KEY, name TEXT)');
",PHP project_database v1 sample built for end-to-end LLM training and project generation.
php_project_database_v2,PHP,project_database,organic,True,core,"[""project_training"", ""php"", ""project_database"", ""llm_learning""]","<?php
$pdo = new PDO('sqlite:app.db');
$pdo->exec('CREATE TABLE IF NOT EXISTS users (id INTEGER PRIMARY KEY, name TEXT)');
",PHP project_database v2 sample built for end-to-end LLM training and project generation.
php_project_scheduler_v1,PHP,project_scheduler,synthetic,True,core,"[""project_training"", ""php"", ""project_scheduler"", ""llm_learning""]","<?php
for ($i = 0; $i < 3; $i++) { echo 'tick' . PHP_EOL; }
",PHP project_scheduler v1 sample built for end-to-end LLM training and project generation.
php_project_scheduler_v2,PHP,project_scheduler,synthetic,True,core,"[""project_training"", ""php"", ""project_scheduler"", ""llm_learning""]","<?php
for ($i = 0; $i < 3; $i++) { echo 'tick' . PHP_EOL; }
",PHP project_scheduler v2 sample built for end-to-end LLM training and project generation.
php_memory_v1,PHP,memory,synthetic,True,low_level,"[""project_training"", ""php"", ""memory"", ""llm_learning""]","<?php
function copy_bytes(array $src): array { return array_values($src); }
",PHP memory v1 sample built for end-to-end LLM training and project generation.
php_memory_v2,PHP,memory,synthetic,True,low_level,"[""project_training"", ""php"", ""memory"", ""llm_learning""]","<?php
function copy_bytes(array $src): array { return array_values($src); }
",PHP memory v2 sample built for end-to-end LLM training and project generation.
php_syscall_v1,PHP,syscall,synthetic,True,low_level,"[""project_training"", ""php"", ""syscall"", ""llm_learning""]","<?php
file_put_contents('/tmp/pid.txt', getmypid());
",PHP syscall v1 sample built for end-to-end LLM training and project generation.
php_syscall_v2,PHP,syscall,synthetic,True,low_level,"[""project_training"", ""php"", ""syscall"", ""llm_learning""]","<?php
file_put_contents('/tmp/pid.txt', getmypid());
",PHP syscall v2 sample built for end-to-end LLM training and project generation.
php_assembly_v1,PHP,assembly,synthetic,True,low_level,"[""project_training"", ""php"", ""assembly"", ""llm_learning""]","section .text
    global _start
_start:
    mov eax, 60
    xor edi, edi
    syscall
",PHP assembly v1 sample built for end-to-end LLM training and project generation.
php_assembly_v2,PHP,assembly,synthetic,True,low_level,"[""project_training"", ""php"", ""assembly"", ""llm_learning""]","section .text
    global _start
_start:
    mov eax, 60
    xor edi, edi
    syscall
",PHP assembly v2 sample built for end-to-end LLM training and project generation.
php_binary_v1,PHP,binary,synthetic,True,low_level,"[""project_training"", ""php"", ""binary"", ""llm_learning""]",48 31 c0 48 31 ff 48 c7 c0 3c 00 00 00 0f 05,PHP binary v1 sample built for end-to-end LLM training and project generation.
php_binary_v2,PHP,binary,synthetic,True,low_level,"[""project_training"", ""php"", ""binary"", ""llm_learning""]",48 31 c0 48 31 ff 48 c7 c0 3c 00 00 00 0f 05,PHP binary v2 sample built for end-to-end LLM training and project generation.
php_ml_preprocessor_v1,PHP,ml_preprocessor,organic,True,core,"[""project_training"", ""php"", ""ml_preprocessor"", ""llm_learning""]","<?php
$values = [10, 20, 30];
$normalized = array_map(fn($v) => $v / max(1, max($values)), $values);
print_r($normalized);
",PHP ml_preprocessor v1 sample built for end-to-end LLM training and project generation.
php_ml_preprocessor_v2,PHP,ml_preprocessor,organic,True,core,"[""project_training"", ""php"", ""ml_preprocessor"", ""llm_learning""]","<?php
$values = [10, 20, 30];
$normalized = array_map(fn($v) => $v / max(1, max($values)), $values);
print_r($normalized);
",PHP ml_preprocessor v2 sample built for end-to-end LLM training and project generation.
php_project_full_stack_v1,PHP,project_full_stack,synthetic,True,core,"[""project_training"", ""php"", ""project_full_stack"", ""llm_learning""]","<?php
header('Content-Type: application/json');
echo json_encode(['status' => 'ready']);
",PHP project_full_stack v1 sample built for end-to-end LLM training and project generation.
php_project_full_stack_v2,PHP,project_full_stack,synthetic,True,core,"[""project_training"", ""php"", ""project_full_stack"", ""llm_learning""]","<?php
header('Content-Type: application/json');
echo json_encode(['status' => 'ready']);
",PHP project_full_stack v2 sample built for end-to-end LLM training and project generation.
php_project_tooling_v1,PHP,project_tooling,synthetic,True,core,"[""project_training"", ""php"", ""project_tooling"", ""llm_learning""]","<?php
$arg = $argv[1] ?? 'no argument';
echo $arg . PHP_EOL;
",PHP project_tooling v1 sample built for end-to-end LLM training and project generation.
php_project_tooling_v2,PHP,project_tooling,synthetic,True,core,"[""project_training"", ""php"", ""project_tooling"", ""llm_learning""]","<?php
$arg = $argv[1] ?? 'no argument';
echo $arg . PHP_EOL;
",PHP project_tooling v2 sample built for end-to-end LLM training and project generation.
ruby_project_cli_v1,Ruby,project_cli,synthetic,True,core,"[""project_training"", ""ruby"", ""project_cli"", ""llm_learning""]","items = [12, 18, 21, 9, 31]
total = items.sum
puts ""Total: #{total}""
puts ""Average: #{(total / items.length.to_f).round(2)}""
",Ruby project_cli v1 sample built for end-to-end LLM training and project generation.
ruby_project_cli_v2,Ruby,project_cli,synthetic,True,core,"[""project_training"", ""ruby"", ""project_cli"", ""llm_learning""]","items = [12, 18, 21, 9, 31]
total = items.sum
puts ""Total: #{total}""
puts ""Average: #{(total / items.length.to_f).round(2)}""
",Ruby project_cli v2 sample built for end-to-end LLM training and project generation.
ruby_project_parser_v1,Ruby,project_parser,organic,True,core,"[""project_training"", ""ruby"", ""project_parser"", ""llm_learning""]","lines = File.readlines('input.csv')
puts lines.length
",Ruby project_parser v1 sample built for end-to-end LLM training and project generation.
ruby_project_parser_v2,Ruby,project_parser,organic,True,core,"[""project_training"", ""ruby"", ""project_parser"", ""llm_learning""]","lines = File.readlines('input.csv')
puts lines.length
",Ruby project_parser v2 sample built for end-to-end LLM training and project generation.
ruby_project_data_pipeline_v1,Ruby,project_data_pipeline,organic,True,core,"[""project_training"", ""ruby"", ""project_data_pipeline"", ""llm_learning""]","raw = ['1', '2', '', 'NA', '7']
clean = raw.reject { |v| v.empty? || v == 'NA' }.map(&:to_i)
p clean
",Ruby project_data_pipeline v1 sample built for end-to-end LLM training and project generation.
ruby_project_data_pipeline_v2,Ruby,project_data_pipeline,organic,True,core,"[""project_training"", ""ruby"", ""project_data_pipeline"", ""llm_learning""]","raw = ['1', '2', '', 'NA', '7']
clean = raw.reject { |v| v.empty? || v == 'NA' }.map(&:to_i)
p clean
",Ruby project_data_pipeline v2 sample built for end-to-end LLM training and project generation.
ruby_project_api_v1,Ruby,project_api,synthetic,True,core,"[""project_training"", ""ruby"", ""project_api"", ""llm_learning""]","puts 'API ready'
",Ruby project_api v1 sample built for end-to-end LLM training and project generation.
ruby_project_api_v2,Ruby,project_api,synthetic,True,core,"[""project_training"", ""ruby"", ""project_api"", ""llm_learning""]","puts 'API ready'
",Ruby project_api v2 sample built for end-to-end LLM training and project generation.
ruby_project_http_service_v1,Ruby,project_http_service,synthetic,True,core,"[""project_training"", ""ruby"", ""project_http_service"", ""llm_learning""]","puts 'HTTP service stub'
",Ruby project_http_service v1 sample built for end-to-end LLM training and project generation.
ruby_project_http_service_v2,Ruby,project_http_service,synthetic,True,core,"[""project_training"", ""ruby"", ""project_http_service"", ""llm_learning""]","puts 'HTTP service stub'
",Ruby project_http_service v2 sample built for end-to-end LLM training and project generation.
ruby_project_file_system_v1,Ruby,project_file_system,organic,True,core,"[""project_training"", ""ruby"", ""project_file_system"", ""llm_learning""]","Dir.children('.').grep(/\.rb$/).each { |name| puts name }
",Ruby project_file_system v1 sample built for end-to-end LLM training and project generation.
ruby_project_file_system_v2,Ruby,project_file_system,organic,True,core,"[""project_training"", ""ruby"", ""project_file_system"", ""llm_learning""]","Dir.children('.').grep(/\.rb$/).each { |name| puts name }
",Ruby project_file_system v2 sample built for end-to-end LLM training and project generation.
